latitude;longitude;class
39.933060;116.444382;0
39.932892;116.444389;0
39.909580;116.424660;0
39.909668;116.424660;0
39.909740;116.424652;0
39.911060;116.426964;0
39.910671;116.426842;0
39.912392;116.428619;0
39.912350;116.428658;0
39.913132;116.428619;0
39.914631;116.434776;0
39.906921;116.423843;0
39.907188;116.423630;0
39.905838;116.421051;0
39.907700;116.420609;0
39.907711;116.420578;0
39.907681;116.420761;0
39.913570;116.434860;0
39.913551;116.434891;0
39.911919;116.428940;0
39.912041;116.434921;0
39.911160;116.434883;0
39.911270;116.434883;0
39.911369;116.434883;0
39.911869;116.434807;0
39.911350;116.434792;0
39.911911;116.434799;0
39.912048;116.434792;0
39.912121;116.434792;0
39.912090;116.434921;0
39.909958;116.429413;0
39.908909;116.429573;0
39.910500;116.434830;0
39.908520;116.429359;0
39.916969;116.439697;0
39.920448;116.439636;0
39.920471;116.439636;0
39.916321;116.438721;0
39.920990;116.439110;0
39.921009;116.439110;0
39.920650;116.439461;0
39.920288;116.439621;0
39.921410;116.439980;0
39.921440;116.439949;0
39.925522;116.441063;0
39.925522;116.440727;0
39.922180;116.439949;0
39.923691;116.439934;0
39.925510;116.440628;0
39.921898;116.439270;0
39.921879;116.439278;0
39.921928;116.438942;0
39.921871;116.439453;0
39.926720;116.444221;0
39.926651;116.444153;0
39.926712;116.444206;0
39.926731;116.444221;0
39.926609;116.444199;0
39.926620;116.444191;0
39.926628;116.444199;0
39.921379;116.443817;0
39.921421;116.444023;0
39.925659;116.444351;0
39.925251;116.444283;0
39.921970;116.444099;0
39.925659;116.444366;0
39.921608;116.442261;0
39.925308;116.444099;0
39.925690;116.444969;0
39.932331;116.446358;0
39.934170;116.446411;0
39.934551;116.447250;0
39.934570;116.447311;0
39.934631;116.447342;0
39.925701;116.445740;0
39.932320;116.447929;0
39.916138;116.440437;0
39.900669;116.409851;0
39.898750;116.405487;0
39.899761;116.406143;0
39.903770;116.408386;0
39.897430;116.412308;0
39.901138;116.412102;0
39.901062;116.412086;0
39.898819;116.412552;0
39.897522;116.412300;0
39.901310;116.412117;0
39.900612;116.411072;0
39.900742;116.411118;0
39.900719;116.411171;0
39.900719;116.411186;0
39.895752;116.407791;0
39.899971;116.413193;0
39.902241;116.416878;0
39.903389;116.419006;0
39.903351;116.418701;0
39.903351;116.418709;0
39.903358;116.418922;0
39.902630;116.417389;0
39.903442;116.418953;0
39.903561;116.419632;0
39.903561;116.419403;0
39.903542;116.419022;0
39.903450;116.418930;0
39.903400;116.418953;0
39.903751;116.419632;0
39.903759;116.419769;0
39.903759;116.419891;0
39.904171;116.420509;0
39.904190;116.420601;0
39.904190;116.420502;0
39.904312;116.420418;0
39.903419;116.420532;0
39.903488;116.420250;0
39.904041;116.420609;0
39.897259;116.412331;0
39.896099;116.411987;0
39.892090;116.388283;0
39.892719;116.388329;0
39.892811;116.388344;0
39.893059;116.388359;0
39.894371;116.388351;0
39.894360;116.388359;0
39.889160;116.388878;0
39.889580;116.388878;0
39.894379;116.388382;0
39.889252;116.389709;0
39.890789;116.396378;0
39.893620;116.394814;0
39.890289;116.394302;0
39.890320;116.394531;0
39.888588;116.386726;0
39.888451;116.385193;0
39.888908;116.388397;0
39.888981;116.388771;0
39.888260;116.381577;0
39.888111;116.379829;0
39.893501;116.370338;0
39.895130;116.368553;0
39.894981;116.368561;0
39.887901;116.379478;0
39.887962;116.379501;0
39.888020;116.379562;0
39.888008;116.379547;0
39.888229;116.379501;0
39.888020;116.379547;0
39.887989;116.379562;0
39.887981;116.379562;0
39.887962;116.378677;0
39.887932;116.378647;0
39.888092;116.378540;0
39.888191;116.378532;0
39.889599;116.378380;0
39.889641;116.378349;0
39.889702;116.378304;0
39.888081;116.378326;0
39.891460;116.378532;0
39.890911;116.378441;0
39.889412;116.378578;0
39.884930;116.388031;0
39.888180;116.382553;0
39.888168;116.382217;0
39.888439;116.385040;0
39.895901;116.412369;0
39.895691;116.414940;0
39.903481;116.421677;0
39.903450;116.421600;0
39.903400;116.421547;0
39.903400;116.421562;0
39.903591;116.425652;0
39.897949;116.420792;0
39.907059;116.425858;0
39.907059;116.425430;0
39.907139;116.427582;0
39.906971;116.427261;0
39.906822;116.429550;0
39.906181;116.429550;0
39.906689;116.429459;0
39.906269;116.429466;0
39.907738;116.428886;0
39.907318;116.430817;0
39.907028;116.430092;0
39.907280;116.430283;0
39.911980;116.437119;0
39.907150;116.434662;0
39.906792;116.432663;0
39.904339;116.429733;0
39.992321;116.418404;0
39.992191;116.417953;0
39.994949;116.368019;0
39.989731;116.363136;0
39.989689;116.363159;0
39.989578;116.363243;0
39.993912;116.417931;0
39.905022;116.332001;0
39.905621;116.331680;0
39.905670;116.331680;0
39.905689;116.331680;0
39.905739;116.331810;0
39.910439;116.328369;0
39.909641;116.328598;0
39.908852;116.329018;0
39.908722;116.329201;0
39.906170;116.332962;0
39.904140;116.337112;0
39.901779;116.336578;0
39.901730;116.336700;0
39.901829;116.336510;0
39.900650;116.346527;0
39.899891;116.350349;0
39.899811;116.345230;0
39.899872;116.345779;0
39.899818;116.345161;0
39.898849;116.350677;0
39.897739;116.354553;0
39.897739;116.351440;0
39.897079;116.343529;0
39.896782;116.344650;0
39.896759;116.344543;0
39.896290;116.345078;0
39.896561;116.347267;0
39.896481;116.346588;0
39.896309;116.345100;0
39.897121;116.348846;0
39.905769;116.330078;0
39.905998;116.329239;0
39.903198;116.332031;0
39.896431;116.343613;0
39.895432;116.343498;0
39.909660;116.322388;0
39.901981;116.331841;0
39.904270;116.329369;0
39.902481;116.329887;0
39.901672;116.336647;0
39.894691;116.357307;0
39.931061;116.314743;0
39.931030;116.313530;0
39.936810;116.313728;0
39.931179;116.314270;0
39.920521;116.312202;0
39.922241;116.312782;0
39.922321;116.317039;0
39.922321;116.315590;0
39.946259;116.318451;0
39.896790;116.339661;0
39.896370;116.340080;0
39.887829;116.373734;0
39.887341;116.367958;0
39.887989;116.365761;0
39.887802;116.368347;0
39.887680;116.367508;0
39.894188;116.368103;0
39.892052;116.368179;0
39.887001;116.368698;0
39.887871;116.370872;0
39.887981;116.371590;0
39.888050;116.370308;0
39.894390;116.368599;0
39.894901;116.368073;0
39.894421;116.368599;0
39.887962;116.362381;0
39.885002;116.378593;0
39.985081;116.339203;0
39.983719;116.337578;0
39.989460;116.346771;0
39.983620;116.336693;0
39.983509;116.336868;0
39.983528;116.336823;0
39.950249;116.447021;0
39.937889;116.451797;0
39.937988;116.450111;0
39.938000;116.450104;0
39.947830;116.453300;0
39.947399;116.451202;0
39.947521;116.452637;0
39.947010;116.449333;0
39.947128;116.449928;0
39.947109;116.449120;0
39.947010;116.449173;0
39.946602;116.449173;0
39.946548;116.449081;0
39.946518;116.449097;0
39.946560;116.449158;0
39.946781;116.449203;0
39.946869;116.449158;0
39.944851;116.449211;0
39.944939;116.449211;0
39.947800;116.454239;0
39.947929;116.453438;0
39.956150;116.448059;0
39.956970;116.447159;0
39.953770;116.451881;0
39.953339;116.452599;0
39.952259;116.454300;0
39.926239;116.449051;0
39.925652;116.447617;0
39.925640;116.447609;0
39.932098;116.451340;0
39.926949;116.449577;0
39.926380;116.449051;0
39.926651;116.449020;0
39.926651;116.449013;0
39.929451;116.449211;0
39.927120;116.449303;0
39.927120;116.449364;0
39.927132;116.449478;0
39.931850;116.449181;0
39.931870;116.450974;0
39.931831;116.450996;0
39.932152;116.451340;0
39.934242;116.449203;0
39.932369;116.448807;0
39.932240;116.450500;0
39.932182;116.451332;0
39.926250;116.449013;0
39.913162;116.440323;0
39.916199;116.444397;0
39.915989;116.444412;0
39.916290;116.444221;0
39.915138;116.444450;0
39.915070;116.444420;0
39.920319;116.446823;0
39.914688;116.444107;0
39.925568;116.449257;0
39.922581;116.449051;0
39.922100;116.447533;0
39.923988;116.448929;0
39.912010;116.443222;0
39.907211;116.437050;0
39.914509;116.444473;0
39.914471;116.444473;0
39.914452;116.444344;0
39.914421;116.444641;0
39.925560;116.449898;0
39.932270;116.454300;0
39.903561;116.429153;0
39.904919;116.432571;0
39.905022;116.432579;0
39.905090;116.432732;0
39.905708;116.436073;0
39.905838;116.439217;0
39.907200;116.439903;0
39.906921;116.438179;0
39.906921;116.438080;0
39.906410;116.437782;0
39.907051;116.437508;0
39.906609;116.437508;0
39.906372;116.437782;0
39.906311;116.437782;0
39.912220;116.444191;0
39.900459;116.430229;0
39.900391;116.430199;0
39.899761;116.429482;0
39.900471;116.430099;0
39.899509;116.430290;0
39.900730;116.429863;0
39.899742;116.428680;0
39.895988;116.421837;0
39.896099;116.421371;0
39.911972;116.444542;0
39.911991;116.444527;0
39.905502;116.439842;0
39.905491;116.439842;0
39.905861;116.439873;0
39.905861;116.439857;0
39.905838;116.439842;0
39.906570;116.441093;0
39.906441;116.441399;0
39.906410;116.441353;0
39.906570;116.441093;0
39.906940;116.441711;0
39.906921;116.441628;0
39.906960;116.442108;0
39.908649;116.444054;0
39.906738;116.442909;0
39.907261;116.443657;0
39.908329;116.443970;0
39.906971;116.443283;0
39.906952;116.442993;0
39.908291;116.444008;0
39.902020;116.432701;0
39.907261;116.443733;0
39.899029;116.430763;0
39.902180;116.440086;0
39.902328;116.439819;0
39.903629;116.441727;0
39.898830;116.431000;0
39.898720;116.431168;0
39.911999;116.446312;0
39.911999;116.446037;0
39.913452;116.447449;0
39.912468;116.447327;0
39.912571;116.447350;0
39.912670;116.447372;0
39.913830;116.444962;0
39.919548;116.448051;0
39.919449;116.447960;0
39.919380;116.447929;0
39.915489;116.449348;0
39.915771;116.448120;0
39.915791;116.448059;0
39.915791;116.448051;0
39.915791;116.447304;0
39.915558;116.447327;0
39.917980;116.447731;0
39.918110;116.447639;0
39.915211;116.447250;0
39.915398;116.447128;0
39.915340;116.447144;0
39.915211;116.447250;0
39.918991;116.450493;0
39.917320;116.451797;0
39.917900;116.451653;0
39.918369;116.452980;0
39.918289;116.451851;0
39.918510;116.451767;0
39.918289;116.451851;0
39.917801;116.450409;0
39.917389;116.450211;0
39.917919;116.450989;0
39.918400;116.451477;0
39.915962;116.451569;0
39.918819;116.450760;0
39.925491;116.454773;0
39.925468;116.454613;0
39.925461;116.454483;0
39.931648;116.455933;0
39.932430;116.456108;0
39.933502;116.455887;0
39.931190;116.455833;0
39.934380;116.455330;0
39.933640;116.455276;0
39.931499;116.455688;0
39.931961;116.455849;0
39.930939;116.455704;0
39.934608;116.455261;0
39.935371;116.455254;0
39.935429;116.455254;0
39.935501;116.455254;0
39.933098;116.455254;0
39.933502;116.455200;0
39.928482;116.455269;0
39.932369;116.454788;0
39.928619;116.455147;0
39.932358;116.454697;0
39.930740;116.454742;0
39.932800;116.455170;0
39.936230;116.455200;0
39.933491;116.455879;0
39.937180;116.455177;0
39.939701;116.455559;0
39.932251;116.456886;0
39.924881;116.455688;0
39.921810;116.454910;0
39.922432;116.455101;0
39.921471;116.454262;0
39.923218;116.455116;0
39.925480;116.455147;0
39.932671;116.457367;0
39.932671;116.457451;0
39.928162;116.455467;0
39.928108;116.455467;0
39.891701;116.407692;0
39.891548;116.410622;0
39.891651;116.409309;0
39.894508;116.412613;0
39.891960;116.406250;0
39.891922;116.406258;0
39.891460;116.405800;0
39.894142;116.420349;0
39.892029;116.420593;0
39.891819;116.419510;0
39.891830;116.419510;0
39.891811;116.419456;0
39.891880;116.417641;0
39.891930;116.414719;0
39.894241;116.418922;0
39.894218;116.418953;0
39.891998;116.419579;0
39.895851;116.419128;0
39.895851;116.420372;0
39.890221;116.413094;0
39.887211;116.412971;0
39.886890;116.405212;0
39.896069;116.424263;0
39.896099;116.425339;0
39.892960;116.421288;0
39.886490;116.412842;0
39.884850;116.382851;0
39.884861;116.381943;0
39.884991;116.384758;0
39.884979;116.384827;0
39.884060;116.389038;0
39.884232;116.388908;0
39.881088;116.390953;0
39.879372;116.387283;0
39.880928;116.386917;0
39.879662;116.389290;0
39.879421;116.384087;0
39.879429;116.384193;0
39.879379;116.385468;0
39.879379;116.385422;0
39.879421;116.384209;0
39.878769;116.384483;0
39.878769;116.384521;0
39.885670;116.368202;0
39.885799;116.368301;0
39.891960;116.421249;0
39.891502;116.421799;0
39.891502;116.422012;0
39.893520;116.422867;0
39.893471;116.422287;0
39.893490;116.422600;0
39.893509;116.422768;0
39.892349;116.422668;0
39.891968;116.422142;0
39.896790;116.429092;0
39.896172;116.428017;0
39.896179;116.427979;0
39.898552;116.430229;0
39.898441;116.431793;0
39.893661;116.425377;0
39.898251;116.431183;0
39.898232;116.431282;0
39.892010;116.427261;0
39.892361;116.427818;0
39.892082;116.427460;0
39.892532;116.425468;0
39.892521;116.425560;0
39.892578;116.425034;0
39.892559;116.425079;0
39.892590;116.425171;0
39.892071;116.425278;0
39.892071;116.425179;0
39.889122;116.423431;0
39.892609;116.424850;0
39.892578;116.424980;0
39.892059;116.424782;0
39.892059;116.424667;0
39.897881;116.434753;0
39.899521;116.436440;0
39.907089;116.444893;0
39.907219;116.445137;0
39.906891;116.445702;0
39.902740;116.442078;0
39.902138;116.440689;0
39.897411;116.436539;0
39.897480;116.435852;0
39.897240;116.436493;0
39.895912;116.433037;0
39.895870;116.330467;0
39.897259;116.336197;0
39.896561;116.337120;0
39.896568;116.337273;0
39.890221;116.343758;0
39.891891;116.357819;0
39.891098;116.358749;0
39.891140;116.358757;0
39.890511;116.357323;0
39.888149;116.350357;0
39.888020;116.349312;0
39.888371;116.337990;0
39.888298;116.338531;0
39.906231;116.313599;0
39.905819;116.315292;0
39.906170;116.317451;0
39.895451;116.323929;0
39.895561;116.323441;0
39.887962;116.359253;0
39.887981;116.360420;0
39.888100;116.358780;0
39.887920;116.356918;0
39.922409;116.309799;0
39.929779;116.308418;0
39.930969;116.309151;0
39.929802;116.307961;0
39.929779;116.307961;0
39.931000;116.308609;0
39.931919;116.304108;0
39.928860;116.304390;0
39.930061;116.304131;0
39.929100;116.303970;0
39.922630;116.304199;0
39.922569;116.304131;0
39.922089;116.304939;0
39.920448;116.303749;0
39.920700;116.311638;0
39.920731;116.311607;0
39.916630;116.304207;0
39.888451;116.334312;0
39.881939;116.368103;0
39.880119;116.368340;0
39.883190;116.368332;0
39.882942;116.368332;0
39.877499;116.368103;0
39.883118;116.357567;0
39.879471;116.357613;0
39.877480;116.374908;0
39.877579;116.376511;0
39.877579;116.376923;0
39.991520;116.334229;0
39.989849;116.330704;0
39.991440;116.330963;0
39.946011;116.455521;0
39.948318;116.456596;0
39.948170;116.456558;0
39.948318;116.456589;0
39.951622;116.454941;0
39.950378;116.455040;0
39.950302;116.455452;0
39.951698;116.455231;0
39.944351;116.455902;0
39.942581;116.458908;0
39.955410;116.457863;0
39.951580;116.462059;0
39.946709;116.462219;0
39.946739;116.462158;0
39.947041;116.462448;0
39.947079;116.462440;0
39.947170;116.461777;0
39.947060;116.462379;0
39.946980;116.462418;0
39.946068;116.459801;0
39.949692;116.461380;0
39.949619;116.460968;0
39.952950;116.462021;0
39.953751;116.462021;0
39.950329;116.463417;0
39.943661;116.462639;0
39.958389;116.460373;0
39.956909;116.461357;0
39.956970;116.461670;0
39.956070;116.461670;0
39.918549;116.453812;0
39.919659;116.454224;0
39.919708;116.454277;0
39.920940;116.455132;0
39.920811;116.455193;0
39.920589;116.454903;0
39.927071;116.457619;0
39.927441;116.458054;0
39.927471;116.458252;0
39.927479;116.458321;0
39.921970;116.456451;0
39.921410;116.455757;0
39.922421;116.455856;0
39.921749;116.455040;0
39.929699;116.460907;0
39.931992;116.460854;0
39.932301;116.460907;0
39.929790;116.460907;0
39.930542;116.460823;0
39.930580;116.460823;0
39.931282;116.460823;0
39.931358;116.460854;0
39.932240;116.460732;0
39.906830;116.447662;0
39.907082;116.447807;0
39.910961;116.450447;0
39.912308;116.451698;0
39.912979;116.451378;0
39.912979;116.451393;0
39.913319;116.452728;0
39.910400;116.452820;0
39.906792;116.449669;0
39.906891;116.449760;0
39.916870;116.455750;0
39.916931;116.455818;0
39.916920;116.455833;0
39.915909;116.455276;0
39.916229;116.455589;0
39.918732;116.455742;0
39.914932;116.455269;0
39.917618;116.456627;0
39.908100;116.451874;0
39.908329;116.451927;0
39.908119;116.451889;0
39.907330;116.451828;0
39.907780;116.451813;0
39.906811;116.450989;0
39.932602;116.464111;0
39.928741;116.463623;0
39.928619;116.462257;0
39.928581;116.462273;0
39.928459;116.462624;0
39.928421;116.462463;0
39.932350;116.463631;0
39.925552;116.460869;0
39.925751;116.460861;0
39.928329;116.461739;0
39.927582;116.460823;0
39.925842;116.460854;0
39.927940;116.460823;0
39.928459;116.461853;0
39.928810;116.460854;0
39.928440;116.460838;0
39.927769;116.460793;0
39.926601;116.460800;0
39.926590;116.460808;0
39.926590;116.460823;0
39.897949;116.442711;0
39.897961;116.442703;0
39.892021;116.432716;0
39.895599;116.437790;0
39.892101;116.429390;0
39.892109;116.429207;0
39.892349;116.435944;0
39.893288;116.433121;0
39.893169;116.436729;0
39.892372;116.432114;0
39.893562;116.437286;0
39.888092;116.424400;0
39.886551;116.424873;0
39.906601;116.452942;0
39.905342;116.451889;0
39.903732;116.451981;0
39.903801;116.451958;0
39.903690;116.451988;0
39.907082;116.453339;0
39.889610;116.433884;0
39.897709;116.448593;0
39.892231;116.440292;0
39.895821;116.447937;0
39.895931;116.448090;0
39.895939;116.448029;0
39.895931;116.448090;0
39.891930;116.437973;0
39.914211;116.455322;0
39.913872;116.455833;0
39.913338;116.455048;0
39.913261;116.455078;0
39.913208;116.455162;0
39.912579;116.455132;0
39.912338;116.455711;0
39.912140;116.454849;0
39.912479;116.455032;0
39.910221;116.455498;0
39.911591;116.456070;0
39.911190;116.455994;0
39.910519;116.455963;0
39.910492;116.456017;0
39.911709;116.455307;0
39.910210;116.455292;0
39.910549;116.455368;0
39.908089;116.455200;0
39.907059;116.454422;0
39.908798;116.454948;0
39.907810;116.455116;0
39.905319;116.453728;0
39.907421;116.455360;0
39.912231;116.456818;0
39.907021;116.455261;0
39.906128;116.454941;0
39.912151;116.457817;0
39.912140;116.457741;0
39.912300;116.458153;0
39.912201;116.458900;0
39.912201;116.460693;0
39.921329;116.461990;0
39.921318;116.461288;0
39.922699;116.460808;0
39.915840;116.462059;0
39.907169;116.455811;0
39.907459;116.456329;0
39.907478;116.456650;0
39.920578;116.463432;0
39.920811;116.463371;0
39.921909;116.463631;0
39.921898;116.463860;0
39.924751;116.460938;0
39.934380;116.464928;0
39.934391;116.464981;0
39.934399;116.464996;0
39.932358;116.465698;0
39.929192;116.465088;0
39.929249;116.465263;0
39.929268;116.465302;0
39.929249;116.465317;0
39.934311;116.465767;0
39.934319;116.465660;0
39.934311;116.465820;0
39.941322;116.462959;0
39.943199;116.463173;0
39.930832;116.466560;0
39.929878;116.466583;0
39.933678;116.466248;0
39.933201;116.466217;0
39.932690;116.466377;0
39.932121;116.466499;0
39.932991;116.466499;0
39.932781;116.466537;0
39.919800;116.463463;0
39.920399;116.463470;0
39.920502;116.463470;0
39.920551;116.463470;0
39.921890;116.464546;0
39.921989;116.464348;0
39.921989;116.464470;0
39.921989;116.464546;0
39.918159;116.463501;0
39.917919;116.463509;0
39.917721;116.463516;0
39.928970;116.466690;0
39.929020;116.466751;0
39.886410;116.424896;0
39.885658;116.425003;0
39.885559;116.425018;0
39.882492;116.418571;0
39.883511;116.425087;0
39.883579;116.425079;0
39.883770;116.425072;0
39.884640;116.425140;0
39.882580;116.415787;0
39.882210;116.414719;0
39.880901;116.414848;0
39.880760;116.414848;0
39.881378;116.414810;0
39.878979;116.414917;0
39.879921;116.414978;0
39.879910;116.414978;0
39.879890;116.414970;0
39.879211;116.414932;0
39.875240;116.391510;0
39.871208;116.389893;0
39.871201;116.389877;0
39.871349;116.391563;0
39.870869;116.383263;0
39.870571;116.388611;0
39.871010;116.387733;0
39.870029;116.388260;0
39.869949;116.390823;0
39.869972;116.383667;0
39.869930;116.382362;0
39.870510;116.379066;0
39.877060;116.367409;0
39.877182;116.366623;0
39.882652;116.424423;0
39.882698;116.424370;0
39.882679;116.424377;0
39.882690;116.425011;0
39.882851;116.426239;0
39.888180;116.433998;0
39.882710;116.430573;0
39.882290;116.427933;0
39.882790;116.429810;0
39.882809;116.427170;0
39.883709;116.428993;0
39.885422;116.434090;0
39.887482;116.434021;0
39.887379;116.434029;0
39.886860;116.434090;0
39.885769;116.434273;0
39.887932;116.434013;0
39.880260;116.427917;0
39.880402;116.428047;0
39.879730;116.421661;0
39.890579;116.438248;0
39.891449;116.439034;0
39.890831;116.438591;0
39.889999;116.438080;0
39.903400;116.454041;0
39.905201;116.454582;0
39.904110;116.454178;0
39.904079;116.454193;0
39.905010;116.454697;0
39.904449;116.454597;0
39.905312;116.454918;0
39.905190;116.454750;0
39.903122;116.454941;0
39.902908;116.454460;0
39.902908;116.454460;0
39.905121;116.455132;0
39.888260;116.438599;0
39.888149;116.438606;0
39.887871;116.438637;0
39.892532;116.444260;0
39.888680;116.323677;0
39.888939;116.324013;0
39.888969;116.324020;0
39.888981;116.324028;0
39.893059;116.323097;0
39.895508;116.322327;0
39.895519;116.322144;0
39.895531;116.322144;0
39.895561;116.321571;0
39.886848;116.333939;0
39.886848;116.333969;0
39.883869;116.342583;0
39.882961;116.342659;0
39.884171;116.333549;0
39.884239;116.333549;0
39.884640;116.333580;0
39.899059;116.317322;0
39.898659;116.317429;0
39.899059;116.316139;0
39.902409;116.315407;0
39.898609;116.315269;0
39.909798;116.312172;0
39.906010;116.307877;0
39.906128;116.310440;0
39.906139;116.310440;0
39.906250;116.309853;0
39.906269;116.311348;0
39.905640;116.304199;0
39.899220;116.315102;0
39.902409;116.315399;0
39.896160;116.315231;0
39.896160;116.315224;0
39.896172;116.315224;0
39.896179;116.315201;0
39.896149;116.315231;0
39.894939;116.314423;0
39.894901;116.314453;0
39.894920;116.314453;0
39.895611;116.314072;0
39.893890;116.317032;0
39.888531;116.319550;0
39.887791;116.320389;0
39.888981;116.322479;0
39.895550;116.317200;0
39.895641;116.315788;0
39.895611;116.317871;0
39.895031;116.316200;0
39.895000;116.314903;0
39.896000;116.317497;0
39.895508;116.313713;0
39.878750;116.357567;0
39.878761;116.356857;0
39.878761;116.356796;0
39.878868;116.357643;0
39.929951;116.303368;0
39.922562;116.299957;0
39.922611;116.296272;0
39.912430;116.304207;0
39.922409;116.294060;0
39.914150;116.296021;0
39.907310;116.302406;0
39.914978;116.295090;0
39.911972;116.296951;0
39.912819;116.296173;0
39.911568;116.296097;0
39.876999;116.359650;0
39.877029;116.359901;0
39.876919;116.361313;0
39.877041;116.359909;0
39.870560;116.368042;0
39.869320;116.372269;0
39.869209;116.371338;0
39.868481;116.366524;0
39.868011;116.368217;0
39.869011;116.368073;0
39.869579;116.368027;0
39.868912;116.367722;0
39.868690;116.365227;0
39.870831;116.358139;0
39.997040;116.330521;0
39.990608;116.328369;0
39.991699;116.323608;0
39.991570;116.323639;0
39.991570;116.323631;0
39.991608;116.323593;0
39.950260;116.465439;0
39.950752;116.465210;0
39.947781;116.466331;0
39.939091;116.467949;0
39.938980;116.466621;0
39.938988;116.466537;0
39.938969;116.466568;0
39.939812;116.466476;0
39.939709;116.466347;0
39.940090;116.468369;0
39.940159;116.468330;0
39.941399;116.465752;0
39.941601;116.468231;0
39.946461;116.467346;0
39.946430;116.467346;0
39.945610;116.467484;0
39.946400;116.467369;0
39.946892;116.467018;0
39.946941;116.466949;0
39.947380;116.466942;0
39.947369;116.466927;0
39.947388;116.466942;0
39.943291;116.468040;0
39.944092;116.468033;0
39.959930;116.461273;0
39.953030;116.471039;0
39.952950;116.470818;0
39.936531;116.468582;0
39.936729;116.469139;0
39.935532;116.468330;0
39.936348;116.468552;0
39.935631;116.468513;0
39.936630;116.468559;0
39.967419;116.460342;0
39.966461;116.458443;0
39.912251;116.461441;0
39.912479;116.461449;0
39.915131;116.462791;0
39.915909;116.463509;0
39.915821;116.463463;0
39.915680;116.463448;0
39.928978;116.466820;0
39.926430;116.466911;0
39.922161;116.466721;0
39.922508;116.466888;0
39.922169;116.466698;0
39.932518;116.468590;0
39.934952;116.467751;0
39.929810;116.470238;0
39.929802;116.470161;0
39.929810;116.470108;0
39.922180;116.466919;0
39.929848;116.470032;0
39.922218;116.466881;0
39.932449;116.468193;0
39.900349;116.455109;0
39.900871;116.455238;0
39.902630;116.455528;0
39.901970;116.455223;0
39.902470;116.455513;0
39.902802;116.455063;0
39.902870;116.455063;0
39.903252;116.455177;0
39.903431;116.455841;0
39.903240;116.455017;0
39.901550;116.455223;0
39.903831;116.455887;0
39.905098;116.456108;0
39.904331;116.456383;0
39.905121;116.456207;0
39.907299;116.456642;0
39.907082;116.456497;0
39.906429;116.455948;0
39.905979;116.456062;0
39.905548;116.458076;0
39.907249;116.459030;0
39.906990;116.458412;0
39.912178;116.462257;0
39.903290;116.459801;0
39.903381;116.457588;0
39.903381;116.457588;0
39.906849;116.460693;0
39.907589;116.460953;0
39.899639;116.455742;0
39.899311;116.456192;0
39.899788;116.455383;0
39.897739;116.452347;0
39.897751;116.452362;0
39.911308;116.463600;0
39.910969;116.463417;0
39.910969;116.463402;0
39.910912;116.463364;0
39.912159;116.463478;0
39.912270;116.464417;0
39.912411;116.463478;0
39.913139;116.463593;0
39.909359;116.463287;0
39.914780;116.465683;0
39.927872;116.472130;0
39.932430;116.472923;0
39.929710;116.471367;0
39.936882;116.471352;0
39.936882;116.471352;0
39.921661;116.469032;0
39.921661;116.468872;0
39.921680;116.468552;0
39.892181;116.449257;0
39.892448;116.449562;0
39.892349;116.449638;0
39.893501;116.449623;0
39.892731;116.449707;0
39.895500;116.449760;0
39.896030;116.449760;0
39.895901;116.449577;0
39.894650;116.449760;0
39.892109;116.447853;0
39.892471;116.446693;0
39.892479;116.446716;0
39.892479;116.446762;0
39.891838;116.449059;0
39.891838;116.449608;0
39.892590;116.449982;0
39.882969;116.434097;0
39.882980;116.434181;0
39.882950;116.433868;0
39.882801;116.431511;0
39.882801;116.431488;0
39.882801;116.431458;0
39.883118;116.433510;0
39.884621;116.434258;0
39.883450;116.434273;0
39.882721;116.434441;0
39.884830;116.438919;0
39.879910;116.428452;0
39.879910;116.429031;0
39.879730;116.428253;0
39.899361;116.458809;0
39.899361;116.459084;0
39.899361;116.459084;0
39.899399;116.459221;0
39.899368;116.459221;0
39.898201;116.456230;0
39.898251;116.456757;0
39.897621;116.455559;0
39.897411;116.455566;0
39.897480;116.455360;0
39.897011;116.455078;0
39.903328;116.461304;0
39.896202;116.455627;0
39.896141;116.455452;0
39.896381;116.453911;0
39.895290;116.455727;0
39.895752;116.455589;0
39.895309;116.455620;0
39.896019;116.455681;0
39.895958;116.456573;0
39.895950;116.457359;0
39.895729;116.455353;0
39.895660;116.455399;0
39.895050;116.455559;0
39.895592;116.454750;0
39.895290;116.454483;0
39.906841;116.463081;0
39.879692;116.433281;0
39.879990;116.433258;0
39.880020;116.433380;0
39.880669;116.434334;0
39.882881;116.439262;0
39.887939;116.449600;0
39.891739;116.455589;0
39.891388;116.455307;0
39.892731;116.455368;0
39.891342;116.455467;0
39.892879;116.454918;0
39.892288;116.454720;0
39.893429;116.452103;0
39.893379;116.452103;0
39.892139;116.451530;0
39.892330;116.451187;0
39.893341;116.452103;0
39.890350;116.455582;0
39.890049;116.455498;0
39.890049;116.455490;0
39.910511;116.464531;0
39.909451;116.464493;0
39.910461;116.465431;0
39.909031;116.465210;0
39.909058;116.465607;0
39.909260;116.465714;0
39.909191;116.465714;0
39.909641;116.465729;0
39.910141;116.465721;0
39.910091;116.465721;0
39.909580;116.465599;0
39.909142;116.465698;0
39.909580;116.465599;0
39.910042;116.465698;0
39.910278;116.465714;0
39.909100;116.465622;0
39.908600;116.465408;0
39.908829;116.465431;0
39.908638;116.465446;0
39.908722;116.465477;0
39.908531;116.465424;0
